@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.40632,0.67692,p
0.17072,0.91317,p
0.09426,0.74015,n
0.06644,0.67397,p
0.71809,0.81397,p
0.07808,0.67228,p
0.42751,0.12837,p
0.42327,0.55326,p
0.00463,0.19296,p
0.94320,0.50896,p
0.66840,0.73614,n
0.44260,0.19179,p
0.60974,0.74387,n
0.79444,0.38252,n
0.39869,0.69185,p
0.57114,0.73623,n
0.22707,0.32650,p
0.65399,0.53949,n
0.85700,0.73431,p
0.80990,0.63028,n
0.74921,0.61929,n
0.69739,0.85908,p
0.72478,0.06123,p
0.50031,0.28704,n
0.66415,0.43121,n
0.67442,0.44813,n
0.06029,0.12033,p
0.29763,0.32106,p
0.52802,0.68330,n
0.63216,0.86815,p
0.55366,0.63654,n
0.51258,0.52268,n
0.64228,0.39994,n
0.96711,0.03426,p
0.74280,0.29627,n
0.46264,0.25193,p
0.24285,0.17107,p
0.46252,0.69926,n
0.09903,0.87729,p
0.65694,0.32876,n
0.92981,0.75689,p
0.09784,0.95866,p
0.78700,0.36193,p
0.35892,0.52913,n
0.09554,0.18472,p
0.73535,0.61637,n
0.32741,0.63781,p
0.47021,0.54777,n
0.71312,0.29621,n
0.42116,0.36099,n
0.37632,0.39408,n
0.64032,0.99132,p
0.80063,0.36377,n
0.74312,0.42111,n
0.79011,0.48837,n
0.73877,0.92107,p
0.68798,0.28474,p
0.67478,0.30935,n
0.14517,0.49604,p
0.72058,0.56630,n
0.50432,0.12886,p
0.47643,0.47174,n
0.43685,0.47212,n
0.90427,0.44476,p
0.76697,0.59461,p
0.29381,0.58495,p
0.83573,0.31715,p
0.75547,0.61737,n
0.43245,0.56119,n
0.44373,0.67292,n
0.00464,0.88145,p
0.58560,0.09894,p
0.80711,0.42836,n
0.87873,0.41341,n
0.62429,0.25699,n
0.61723,0.27440,n
0.80591,0.11843,p
0.15243,0.93234,p
0.22154,0.08623,p
0.17415,0.03116,p
0.52820,0.45503,n
0.32097,0.51192,p
0.09130,0.86311,p
0.30257,0.54081,p
0.63634,0.68176,n
0.13850,0.96583,p
0.12410,0.12304,p
0.20121,0.64562,p
0.49646,0.57646,n
0.68006,0.32291,p
0.63572,0.30394,n
0.50289,0.55947,n
0.76978,0.40520,n
0.48557,0.32878,p
0.92873,0.13005,p
0.95533,0.36948,p
0.43296,0.43816,n
0.90615,0.91209,p
0.51700,0.39833,p
0.54913,0.33303,n
0.44024,0.27706,p
0.37266,0.43811,n
0.70657,0.31390,n
0.18685,0.41246,p
0.76112,0.95292,p
0.75872,0.62064,n
0.57836,0.14540,p
0.69782,0.83612,p
0.74647,0.98069,p
0.76204,0.23556,p
0.53346,0.52870,n
0.44209,0.49487,n
0.85289,0.27180,p
0.82979,0.04170,p
0.70724,0.95382,p
0.53171,0.65134,n
0.77787,0.65621,n
0.75505,0.38442,n
0.46367,0.40383,n
0.52290,0.33757,n
0.44346,0.41215,n
0.55205,0.16889,p
0.60553,0.60056,n
0.58667,0.46945,n
0.26088,0.56350,p
0.59418,0.44375,n
0.36941,0.75307,p
0.54874,0.98317,p
0.94734,0.24995,n
0.89422,0.32368,p
0.55698,0.97232,p
0.30372,0.99841,p
0.61982,0.46189,n
0.98138,0.39013,n
0.48296,0.30480,n
0.44055,0.54975,p
0.57626,0.44761,n
0.20356,0.17334,p
0.25305,0.33588,p
0.73599,0.93311,p
0.13886,0.96992,p
0.76692,0.57964,n
0.47938,0.71174,n
0.76642,0.64900,n
0.48732,0.32974,n
0.89549,0.62498,p
0.66583,0.46450,n
0.42504,0.48865,n
0.44409,0.45095,n
0.78426,0.80828,n
0.30339,0.15897,p
0.01221,0.61611,p
0.59495,0.45381,n
0.13758,0.52155,p
0.01445,0.68849,p
0.07093,0.59910,p
0.16460,0.66484,p
0.75539,0.91767,p
0.32018,0.99565,p
0.46462,0.84631,n
0.53551,0.36423,n
0.56632,0.71308,n
0.15649,0.95400,p
0.78378,0.35262,n
0.31265,0.44100,p
0.99186,0.38067,p
0.37526,0.32189,n
0.79625,0.86424,n
0.72581,0.96690,p
0.55145,0.62611,n
0.27274,0.59975,p
0.69665,0.29292,n
0.44012,0.98450,p
0.01022,0.53792,p
0.90614,0.02293,p
0.42056,0.32557,p
0.62458,0.74354,n
0.23455,0.03552,p
0.46100,0.02523,p
0.41987,0.47987,n
0.32635,0.62870,p
0.62356,0.69624,n
0.56959,0.53267,n
0.70255,0.07156,p
0.38188,0.57202,n
0.75093,0.61970,p
0.46377,0.11906,p
0.14601,0.18479,p
0.48647,0.31597,n
0.57384,0.37820,n
0.22259,0.37008,p
0.25885,0.86608,n
0.94851,0.33904,p
0.72374,0.44078,n
0.49771,0.65567,n
0.52225,0.23017,p
0.91292,0.91574,p
0.44858,0.52177,p
0.84418,0.60943,p
0.43049,0.28865,p
0.52407,0.72744,n
0.56425,0.46249,n
0.58332,0.81863,p
0.59186,0.41936,n
0.54292,0.53536,n
0.82225,0.56702,n
0.68529,0.26659,n
0.53807,0.69521,n
0.59344,0.36473,p
0.51022,0.32228,n
0.84341,0.46868,n
0.45448,0.26646,p
0.80340,0.77570,p
0.57557,0.27986,n
0.65502,0.33689,n
0.63140,0.35681,n
0.58639,0.60140,p
0.60650,0.55643,n
0.74845,0.53410,n
0.82409,0.91766,p
0.73666,0.66314,n
0.71499,0.31810,n
0.15113,0.45160,p
0.43553,0.51255,n
0.37022,0.48588,n
0.91425,0.68113,p
0.64361,0.80938,p
0.86135,0.25160,p
0.43304,0.51897,n
0.32752,0.11097,p
0.93750,0.87328,p
0.62629,0.39619,n
0.81592,0.60741,n
0.30932,0.35305,p
0.85186,0.50985,p
0.46693,0.79385,n
0.61018,0.45273,p
0.61842,0.62893,n
0.00808,0.14813,p
0.62400,0.46321,n
0.57323,0.45826,n
0.82368,0.60061,n
0.68982,0.35068,n
0.56951,0.45050,n
0.55330,0.59837,n
0.67020,0.25331,p
0.77846,0.49165,n
0.81811,0.95510,p
0.05641,0.83455,p
0.55800,0.49170,n
0.74553,0.69743,n
0.11864,0.50615,p
0.10930,0.87250,p
0.41785,0.46467,n
0.89356,0.33927,p
0.80925,0.78966,p
0.33162,0.61746,p
0.29264,0.54253,p
0.23428,0.36680,n
0.31261,0.57870,p
0.40678,0.42279,n
0.74247,0.67973,n
0.36178,0.59050,p
0.43066,0.48668,n
0.98804,0.60995,p
0.39674,0.57384,n
0.05666,0.23137,p
0.60722,0.10429,n
0.16969,0.68510,p
0.65349,0.50738,n
0.25929,0.28514,p
0.67275,0.69358,n
0.40953,0.53449,n
0.84255,0.98411,p
0.86984,0.29477,p
0.37162,0.55846,n
0.68436,0.07482,p
0.30878,0.40924,p
0.46363,0.29621,n
0.59242,0.30565,n
0.49357,0.03375,p
0.66520,0.53143,n
0.34120,0.50708,p
0.59159,0.00678,p
0.20197,0.25458,n
0.56442,0.40817,n
0.61544,0.50095,n
0.45454,0.59476,p
0.67916,0.06408,p
0.40293,0.50896,p
0.85963,0.85885,p
0.10434,0.61738,p
0.42466,0.38579,n
0.86442,0.20705,p
0.80770,0.23859,p
0.69098,0.35698,n
0.69949,0.66095,n
0.50141,0.30146,n
0.23599,0.32410,p
0.37560,0.76018,p
0.43637,0.81535,p
0.64739,0.77553,p
0.41919,0.53188,n
0.75293,0.34661,n
0.39075,0.96944,p
0.02510,0.04754,p
0.64232,0.34426,n
0.64424,0.52408,n
0.42028,0.42305,n
0.49016,0.59555,n
0.40695,0.40472,n
0.46686,0.57979,n
0.18718,0.51693,p
0.58973,0.90054,p
0.90633,0.56972,p
0.69458,0.47179,n
0.99464,0.91044,p
0.76866,0.67033,n
0.80272,0.31301,p
0.83907,0.51234,n
0.63292,0.06835,p
0.87730,0.49417,n
0.48063,0.34949,n
0.75803,0.41335,n
0.63474,0.35558,n
0.32804,0.93218,n
0.99831,0.50313,p
0.91280,0.52826,p
0.95899,0.45498,p
0.56706,0.60509,n
0.55041,0.23410,p
0.74952,0.31300,n
0.92705,0.54719,p
0.83166,0.57495,p
0.05200,0.89943,n
0.07318,0.49510,p
0.53633,0.65099,n
0.12975,0.51952,p
0.28170,0.85690,p
0.48079,0.49602,n
0.43226,0.62549,n
0.42348,0.20718,n
0.20379,0.21264,p
0.21285,0.25671,p
0.12763,0.35110,p
0.81414,0.41834,n
0.31066,0.44516,p
0.58677,0.27314,n
0.72630,0.97682,n
0.46443,0.38346,n
0.51513,0.42364,n
0.57365,0.39292,n
0.06304,0.76531,p
0.40271,0.37836,n
0.74504,0.46758,n
0.08465,0.21925,p
0.21908,0.88686,p
0.58602,0.79059,p
0.39740,0.48314,n
0.60931,0.72434,n
0.69463,0.37347,n
0.71775,0.34804,n
0.58392,0.70419,n
0.51132,0.98159,p
0.60456,0.13997,p
0.66558,0.39470,n
0.34680,0.47785,p
0.73832,0.71250,p
0.02869,0.41616,p
0.72814,0.48855,n
0.45993,0.03551,p
0.75267,0.68266,p
0.46221,0.67579,n
0.72402,0.34260,n
0.65930,0.52626,n
0.95194,0.70640,p
0.55034,0.11000,n
0.68465,0.97572,p
0.65422,0.52879,n
0.56158,0.00414,p
0.93781,0.06289,p
0.58915,0.73048,n
0.13277,0.53568,p
0.25442,0.44850,p
0.02182,0.06890,p
0.51208,0.55491,p
0.24853,0.30320,p
0.02220,0.68888,p
0.92925,0.57628,p
0.58655,0.30802,n
0.50905,0.14447,p
0.57626,0.85699,p
0.77902,0.34181,n
0.53737,0.56454,p
0.13376,0.80749,p
0.20001,0.99552,p
0.63538,0.76211,p
0.14734,0.92714,p
0.65281,0.55778,n
0.86432,0.79360,p
0.55003,0.15090,p
0.79266,0.38323,p
0.67377,0.60880,n
0.83889,0.75652,p
0.13487,0.62307,p
0.50225,0.30475,n
0.60556,0.70311,n
0.85055,0.32422,p
0.76388,0.33414,n
0.63324,0.92677,n
0.15576,0.37086,p
0.36994,0.43775,n
0.51322,0.61314,n
0.45433,0.49882,n
0.61559,0.10924,p
0.09753,0.22309,p
0.50934,0.69183,n
0.42587,0.41305,n
0.63552,0.71982,n
0.95911,0.05925,p
0.38263,0.48420,n
0.16551,0.13716,p
0.58290,0.46454,n
0.21855,0.65559,p
0.05966,0.92509,p
0.47529,0.18537,p
0.89578,0.46615,p
0.26313,0.27159,p
0.35509,0.39667,p
0.20771,0.76597,p
0.08631,0.01351,p
0.56396,0.32601,n
0.74168,0.38489,n
0.32068,0.54069,p
0.13237,0.29693,p
0.11377,0.48941,p
0.91576,0.05228,n
0.81865,0.08160,p
0.96865,0.12749,p
0.78793,0.43739,n
0.41476,0.34265,n
0.06961,0.92698,p
0.51842,0.50531,n
0.59543,0.69427,n
0.19644,0.28602,p
0.68514,0.27795,p
0.11491,0.05748,p
0.78393,0.77440,p
0.44269,0.51242,p
0.44728,0.29477,p
0.82382,0.43231,n
0.11570,0.37478,p
0.36719,0.47358,n
0.40452,0.46651,n
0.53915,0.63936,n
0.93143,0.95381,p
0.75237,0.51521,n
0.70047,0.95894,p
0.53166,0.62755,n
0.55484,0.67935,n
0.33896,0.81730,p
0.64090,0.96686,p
0.74428,0.08191,p
0.38205,0.28679,p
0.45375,0.65347,n
0.79071,0.42892,p
0.68718,0.42039,n
0.18550,0.76199,p
0.66569,0.52933,p
0.91528,0.23242,n
0.81444,0.53121,n
0.98318,0.29446,n
0.33598,0.13200,p
0.17959,0.02296,p
0.65563,0.68873,n
0.67953,0.72801,n
0.51990,0.37127,p
0.98959,0.79312,p
0.34204,0.47523,p
0.96267,0.67481,p
0.50822,0.52292,n
0.73783,0.45199,n
0.61640,0.41847,p
0.85895,0.54561,n
0.55623,0.32141,n
0.40848,0.57995,n
0.76097,0.53692,n
0.40530,0.65108,n
0.62637,0.67799,n
0.74800,0.36975,n
0.15140,0.09835,p
0.19087,0.51658,p
0.49373,0.68761,n
0.55692,0.29931,n
0.91383,0.57905,p
0.66792,0.72251,n
0.34957,0.72947,p
0.70666,0.41563,p
0.66942,0.51985,n
0.76566,0.64701,n
0.17014,0.20311,p
0.68454,0.56342,n
0.36579,0.56994,n
0.11366,0.92611,p
0.12720,0.89656,n
0.61332,0.52058,n
0.97989,0.67330,p
0.75386,0.38741,n
0.90718,0.92186,n
0.17933,0.58730,p
0.16731,0.93529,p
0.74439,0.33556,n
0.94311,0.08037,p
0.50518,0.70750,n
0.70878,0.51085,n
0.50329,0.20377,p
0.71457,0.85442,p
0.28664,0.94467,p
0.66003,0.09146,p
0.88684,0.24969,p
0.37813,0.48918,p
0.74000,0.58939,n
0.54521,0.07593,p
0.77164,0.31237,p
0.08225,0.49246,p
0.17658,0.30717,p
0.53450,0.66891,n
0.48268,0.64337,n
0.22073,0.04197,p
0.99229,0.88268,n
0.87812,0.01392,p
0.17977,0.42910,p
0.99003,0.90255,p
0.87460,0.54498,p
0.19277,0.55148,p
0.30413,0.54861,p
0.67105,0.53953,n
0.66337,0.26527,n
0.58922,0.73070,n
0.73310,0.58358,n
0.53681,0.60809,n
0.42135,0.37334,n
0.01796,0.46738,p
0.72817,0.31190,n
0.74634,0.54722,n
0.10319,0.63230,p
0.06625,0.64577,p
0.29366,0.74010,p
0.50034,0.33910,n
0.93651,0.00462,p
0.06154,0.68793,p
0.65341,0.55086,n
0.72245,0.69379,n
0.49254,0.85435,p
0.08959,0.33797,p
0.42977,0.83142,p
0.53250,0.65383,n
0.72673,0.38642,n
0.65526,0.26010,n
0.47227,0.89172,p
0.71211,0.34772,n
0.12622,0.99294,p
0.02908,0.94027,p
0.76601,0.48418,p
0.54840,0.60348,n
0.71477,0.35148,n
0.47991,0.44469,n
0.44932,0.44786,n
0.13612,0.34185,p
0.01558,0.19855,p
0.58577,0.51830,n
0.73380,0.67377,n
0.38115,0.39418,n
0.62514,0.65152,n
0.55633,0.36548,n
0.75226,0.51088,n
0.59206,0.61914,n
0.06471,0.16353,p
0.49994,0.65141,n
0.08230,0.39854,p
0.01554,0.93579,p
0.45864,0.30834,n
0.67398,0.96196,p
0.61095,0.45164,n
0.71921,0.50501,n
0.61943,0.31084,n
0.38552,0.50030,n
0.36758,0.69980,p
0.19059,0.97593,p
0.38581,0.44791,n
0.15148,0.49783,p
0.67776,0.50370,n
0.61996,0.36270,n
0.00716,0.67093,p
0.92164,0.96138,p
0.42593,0.86241,p
0.58887,0.63113,n
0.83028,0.49337,n
0.59912,0.47774,n
0.22858,0.52273,p
0.61199,0.43396,n
0.84018,0.41720,n
0.54797,0.60127,n
0.34034,0.90794,n
0.41097,0.70074,p
0.81002,0.91231,p
0.79657,0.86301,p
0.19235,0.45402,p
0.68426,0.89430,p
0.39174,0.66342,p
0.31067,0.53399,p
0.57459,0.74423,n
0.60250,0.58189,n
0.50857,0.69456,n
0.75632,0.48216,n
0.60675,0.40631,n
0.36326,0.31167,n
0.43245,0.41674,n
0.79978,0.52017,n
0.48711,0.31008,n
0.82754,0.42794,n
0.54799,0.80126,n
0.60991,0.15387,p
0.62002,0.80274,p
0.83247,0.92797,p
0.17128,0.85518,p
0.60166,0.39359,n
0.43030,0.35131,n
0.63857,0.23544,p
0.94122,0.67680,p
0.03589,0.83468,p
0.84080,0.34322,p
0.80777,0.11142,p
0.66712,0.57989,n
0.17393,0.41299,p
0.74610,0.69487,n
0.52840,0.65748,n
0.39830,0.85220,p
0.24314,0.11319,p
0.27159,0.13012,n
0.78907,0.40806,n
0.64452,0.31772,n
0.46679,0.69029,n
0.49164,0.50829,n
0.37226,0.45005,n
0.14084,0.53654,p
0.73585,0.04677,p
0.47656,0.60806,n
0.64508,0.50977,p
0.13621,0.12183,p
0.55749,0.67592,n
0.54692,0.34086,n
0.51505,0.41298,n
0.71784,0.43848,n
0.80741,0.43725,n
0.65301,0.73577,n
0.57300,0.59574,n
0.25302,0.62338,p
0.53800,0.42251,n
0.92927,0.52963,p
0.47568,0.40275,n
0.75948,0.57442,n
0.84058,0.25106,p
0.28726,0.04034,p
0.98697,0.27835,n
0.68049,0.92748,p
0.72835,0.40968,n
0.67181,0.86904,p
0.69120,0.46890,n
0.44233,0.82601,p
0.17674,0.97572,p
0.47789,0.32847,n
0.56965,0.56705,n
0.50437,0.56191,n
0.92635,0.56533,p
0.28701,0.34968,p
0.28219,0.43909,p
0.71819,0.58727,n
0.73227,0.33648,n
0.47964,0.48647,n
0.77451,0.40846,n
0.01630,0.71921,p
0.94917,0.16990,p
0.63039,0.36422,n
0.68018,0.47178,n
0.53414,0.56541,n
0.73826,0.73290,n
0.67355,0.48423,n
0.83835,0.47700,n
0.95106,0.95443,p
0.90437,0.11464,p
0.35370,0.82531,p
0.77604,0.18635,p
0.27832,0.66178,p
0.94173,0.86057,p
0.41329,0.34117,n
0.95385,0.66479,p
0.68441,0.14732,n
0.83037,0.63997,p
0.91934,0.96611,p
0.24869,0.17713,n
0.51274,0.72962,n
0.20360,0.42186,p
0.86321,0.01847,p
0.56625,0.50954,n
0.97605,0.30113,p
0.55623,0.09551,p
0.49469,0.66419,n
0.52294,0.43655,n
0.47861,0.30429,n
0.67399,0.55413,n
0.49894,0.63065,p
0.74719,0.59424,n
0.90278,0.07329,p
0.06283,0.41768,p
0.76763,0.42949,n
0.20529,0.97324,p
0.49418,0.49770,n
0.12037,0.65351,p
0.66587,0.54737,p
0.62359,0.36985,n
0.42465,0.35714,n
0.25452,0.22231,p
0.82746,0.57819,n
0.26766,0.39775,n
0.76560,0.37444,p
0.69650,0.12000,n
0.58320,0.63525,n
0.67894,0.66486,p
0.01314,0.86204,p
0.92271,0.19927,p
0.87039,0.73871,p
0.81492,0.54536,n
0.72955,0.57923,n
0.28877,0.74074,p
0.53360,0.58673,n
0.76452,0.59742,n
0.76207,0.64158,n
0.70045,0.10302,n
0.45214,0.60821,n
0.66225,0.21069,p
0.58194,0.46951,n
0.47059,0.44771,p
0.51000,0.52057,n
0.13081,0.53872,p
0.75105,0.45242,p
0.96479,0.21330,n
0.58440,0.64352,p
0.90308,0.94818,p
0.92969,0.32210,p
0.41845,0.53048,n
0.17152,0.77596,p
0.52068,0.38447,n
0.53417,0.55393,n
0.57353,0.30551,n
0.73370,0.80814,p
0.97379,0.76768,p
0.14049,0.64482,p
0.38988,0.56243,n
0.05218,0.06841,p
0.10864,0.87816,p
0.59546,0.55785,p
0.44506,0.60743,n
0.78333,0.61502,n
0.47020,0.47001,n
0.22277,0.70008,p
0.60568,0.55702,n
0.61236,0.65487,n
0.41022,0.42706,n
0.40950,0.17318,p
0.48534,0.65329,n
0.76564,0.80801,n
0.89664,0.67688,n
0.41591,0.41968,n
0.82829,0.84107,p
0.01356,0.17074,n
0.61902,0.71115,p
0.74545,0.42676,n
0.47056,0.30593,n
0.61213,0.41559,n
0.44918,0.93161,p
0.51346,0.58793,p
0.22061,0.30091,p
0.28907,0.73119,p
0.84685,0.51691,n
0.01067,0.63084,p
0.31062,0.10352,n
0.79626,0.43138,n
0.56045,0.68143,n
0.37125,0.24007,p
0.77946,0.79524,p
0.87912,0.79030,p
0.76664,0.77067,p
0.56502,0.96587,p
0.69514,0.57447,n
0.39813,0.93422,p
0.14530,0.49772,p
0.80816,0.95668,p
0.76059,0.90817,p
0.80849,0.37363,n
0.61723,0.63872,n
0.13018,0.18203,p
0.66123,0.62618,n
0.61635,0.60212,n
0.37832,0.75172,p
0.31819,0.60727,p
0.50915,0.30244,n
0.63340,0.65702,n
0.68724,0.56398,n
0.99053,0.81856,p
0.65719,0.42349,n
0.74877,0.72527,p
0.28054,0.44312,p
0.38259,0.40341,n
0.26330,0.91801,p
0.05506,0.52639,p
0.13891,0.07101,p
0.36290,0.88635,p
0.05533,0.94584,p
0.63706,0.45529,n
0.47779,0.44289,n
0.37394,0.03275,p
0.33421,0.66957,p
0.23892,0.57461,n
0.02391,0.50659,p
0.86297,0.68055,p
0.81736,0.57622,n
0.59351,0.19590,p
0.49433,0.60718,p
0.44280,0.46775,n
0.73427,0.64092,n
0.36334,0.56202,n
0.34319,0.08410,p
0.50355,0.29017,n
0.81134,0.42652,n
0.65602,0.74871,p
0.76149,0.49344,n
0.37104,0.51431,n
0.23322,0.44775,p
0.85901,0.20364,p
0.53550,0.40713,n
0.02537,0.57872,p
0.56328,0.73972,n
0.55791,0.36526,p
0.51840,0.39974,n
0.76018,0.17212,n
0.68901,0.31592,n
0.61895,0.07975,n
0.84668,0.39712,p
0.15010,0.45959,p
0.61529,0.69460,n
0.46452,0.05905,p
0.58854,0.02457,p
0.67557,0.66565,n
0.10465,0.57056,p
0.95765,0.33588,p
0.98686,0.11480,p
0.13068,0.08354,p
0.72921,0.09558,p
0.49573,0.48419,n
0.63964,0.46655,n
0.97687,0.40528,n
0.81379,0.48651,n
0.51514,0.36384,p
0.80224,0.59042,n
0.61830,0.14486,p
0.56486,0.40990,n
0.40989,0.60762,n
0.22178,0.58852,p
0.45206,0.69810,n
0.52760,0.44945,n
0.58973,0.84205,p
0.89417,0.67936,p
0.42959,0.62713,p
0.74748,0.68988,n
0.29555,0.86929,n
0.64910,0.56301,p
0.99432,0.72503,p
0.22942,0.69579,p
0.67902,0.35359,n
0.52974,0.63046,n
0.77760,0.53670,n
0.19320,0.12908,p
0.57253,0.93688,p
0.58499,0.41236,p
0.25663,0.63223,p
0.69265,0.70617,p
0.57667,0.72873,n
0.10454,0.31189,p
0.68086,0.65064,n
0.56723,0.39617,n
0.60780,0.28479,p
0.14639,0.26865,p
0.61116,0.27330,n
0.66263,0.45292,n
0.01144,0.81247,p
0.49066,0.71335,n
0.69774,0.40595,n
0.10058,0.46557,p
0.68066,0.35818,n
0.65945,0.58453,n
0.50712,0.53790,n
0.45986,0.31364,n
0.06917,0.39729,p
0.19971,0.06574,p
0.71073,0.00352,p
0.50375,0.33636,n
0.77625,0.56928,n
0.68001,0.61478,n
0.44121,0.64939,n
0.50474,0.60451,n
0.68155,0.27975,n
0.75530,0.57229,n
0.28434,0.37026,p
0.43070,0.48573,n
0.11819,0.14385,p
0.79824,0.04843,p
0.33873,0.37726,p
0.21781,0.78875,p
0.44781,0.54170,n
0.67273,0.33341,n
0.54573,0.79185,p
0.83493,0.35212,p
0.67236,0.38865,n
0.60843,0.30004,n
0.90994,0.06877,p
0.38512,0.50659,n
0.65275,0.68427,n
0.58863,0.69396,n
0.42351,0.77115,n
0.83609,0.53498,p
0.42573,0.11899,p
0.72087,0.89011,p
0.29723,0.57247,p
0.38168,0.48228,n
0.45192,0.31490,p
0.43333,0.26457,p
0.26360,0.57100,p
0.56296,0.28596,n
0.18029,0.90704,p
0.70564,0.66912,n
0.27411,0.14781,p
0.51009,0.58608,n
0.57923,0.66038,n
0.99899,0.33375,p
0.22007,0.30004,p
0.84160,0.49198,n
0.34408,0.01767,n
0.70422,0.63443,n
0.32091,0.05162,p
0.82668,0.33770,p
0.83073,0.86337,p
0.06251,0.88540,p
0.00890,0.33601,p
0.41309,0.45958,n
0.71728,0.87999,p
0.66747,0.66279,n
0.54095,0.38010,n
0.08838,0.29247,p
0.26500,0.71380,n
0.69146,0.28767,n
0.46814,0.43707,n
0.72372,0.69093,p
0.23825,0.76069,p
0.56147,0.62222,n
0.02762,0.65158,p
0.08662,0.24449,p
0.56031,0.68880,n
0.77299,0.31923,n
0.15398,0.30263,n
0.71508,0.44673,n
0.48800,0.11375,p
0.67630,0.58806,n
0.51630,0.17614,p
0.76998,0.39393,n
0.11899,0.72443,p
0.60330,0.34668,n
0.81179,0.79278,p
0.77083,0.37767,n
0.79684,0.37876,n
0.67171,0.44574,p
0.71624,0.55090,n
0.72991,0.67790,n
0.33201,0.78932,p
0.67217,0.39521,p
0.72853,0.48958,p
0.72803,0.45277,n
0.64755,0.30273,n
0.38600,0.38482,p
0.12714,0.78790,p
0.58596,0.33396,n
0.49082,0.60689,n
0.22397,0.56480,p
0.00720,0.05240,p
0.53097,0.49996,n
0.33002,0.68073,p
0.75932,0.29211,p
0.73185,0.41566,n
0.54233,0.64502,n
0.72635,0.91244,p
0.79944,0.43445,p
0.54452,0.47128,n
0.51755,0.57076,n
0.72541,0.60374,n
0.66889,0.27052,n
0.16863,0.21793,p
0.57844,0.64406,p
0.71129,0.27804,n
0.72941,0.58237,n
0.25845,0.84503,p
0.04754,0.97350,p
0.46081,0.38589,n
0.24376,0.73905,p
0.37872,0.57179,n
0.23097,0.84799,p
0.31439,0.51023,p
0.54070,0.40399,n
0.83425,0.57421,n
0.26387,0.37531,p
0.72095,0.68380,n
0.83370,0.65640,p
0.06440,0.93697,p
0.68092,0.51806,p
0.66697,0.23277,p
0.16960,0.79609,p
0.44731,0.50111,n
0.13148,0.53030,p
0.45049,0.58851,n
0.57276,0.36730,n
0.26263,0.49771,p
0.85461,0.45907,p
0.42078,0.43168,n
0.49337,0.44046,n
0.95445,0.86837,n
0.41978,0.46768,p
0.86529,0.83273,p
0.81326,0.03441,p
0.40196,0.04388,p
0.51732,0.63046,n
0.23225,0.63572,p
0.90026,0.37905,n
0.07095,0.49298,p
0.61021,0.27415,n
0.03204,0.20674,p
0.46562,0.55350,n
0.68875,0.66636,n
0.45157,0.47959,n
0.47867,0.99387,p
0.21812,0.07905,p
0.93739,0.68257,p
0.87408,0.02354,p
0.58446,0.51169,n
0.73039,0.41565,n
0.65869,0.71899,n
0.88858,0.34997,p
0.74101,0.05419,p
0.39130,0.99411,p
0.14171,0.70030,p
0.63139,0.72299,n
0.27241,0.94450,p
0.83360,0.90917,p
0.61706,0.94620,p
0.58324,0.74440,n
0.32420,0.51818,p
0.55810,0.16734,p
0.28033,0.40812,p
0.73370,0.59173,n
0.79879,0.61416,n
0.53249,0.68767,p
0.64513,0.85584,p
0.77543,0.36568,n
0.60988,0.60966,p
0.99950,0.87853,n
0.46411,0.63430,n
0.73672,0.62133,p
0.76171,0.52655,n
0.79866,0.62149,n
0.58893,0.10313,n
0.01373,0.85994,p
0.71154,0.63261,n
0.56669,0.54777,n
0.41128,0.01828,p
0.48581,0.31356,n
0.14885,0.72660,p
0.96836,0.45902,p
0.05326,0.70532,p
0.96631,0.24675,p
0.73150,0.42895,n
0.77482,0.38662,n
0.25548,0.81067,p
0.69165,0.43405,p
0.78241,0.64092,n
0.93281,0.39198,p
0.72482,0.82892,p
0.68015,0.33993,n
0.97765,0.76189,p
0.67994,0.58667,n
0.67717,0.90798,p
0.39828,0.11598,p
0.92103,0.05078,p
0.85349,0.39248,p
0.48225,0.71438,n
0.75822,0.60241,n
0.84186,0.43222,p
0.13680,0.01301,p
0.64134,0.73075,n
0.55473,0.70704,n
0.42775,0.33152,n
0.98201,0.16778,p
0.53609,0.43063,p
0.61990,0.58010,n
0.64865,0.54884,n
0.84204,0.55120,p
0.82914,0.25973,p
0.88302,0.77453,p
0.98915,0.96117,p
0.71610,0.41990,n
0.38529,0.45388,n
0.98430,0.31950,p
0.50084,0.92978,p
0.54993,0.45642,n
0.89004,0.27330,p
0.46258,0.70494,n
0.70379,0.68904,p
0.44996,0.49597,n
0.85418,0.79025,p
0.99889,0.56359,p
0.29960,0.17482,p
0.35136,0.78413,p
0.57770,0.30555,n
0.85651,0.94360,p
0.22480,0.44665,p
0.05615,0.23258,p
0.98754,0.34100,p
0.01878,0.23316,p
0.71266,0.45617,n
0.54046,0.29431,n
0.48751,0.63627,p
0.16673,0.16992,p
0.09252,0.55539,p
0.66029,0.46944,n
0.83545,0.53561,n
0.64445,0.27229,n
0.87795,0.72402,p
0.35803,0.20802,p
0.48162,0.70215,n
0.80845,0.16367,p
0.12055,0.75956,p
0.52819,0.35803,n
0.78654,0.43892,n
0.56361,0.63589,n
0.50208,0.54691,n
0.59536,0.37003,n
0.95644,0.49608,p
0.92625,0.00003,p
0.57431,0.46870,n
0.86357,0.11723,n
0.98963,0.72608,p
0.63939,0.17763,p
0.48469,0.65147,n
0.06465,0.74356,p
0.68713,0.27634,n
0.60810,0.36756,p
