@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.050,0.362,n
0.775,0.809,n
0.639,0.658,n
0.267,0.453,n
0.278,0.504,n
0.778,0.879,n
0.297,0.880,n
0.060,0.494,n
0.115,0.454,p
0.994,0.260,p
0.360,0.496,p
0.225,0.994,p
0.058,0.641,n
0.177,0.723,n
0.099,0.378,n
0.101,0.632,n
0.280,0.253,p
0.133,0.681,n
0.816,0.174,p
0.773,0.159,p
0.621,0.155,p
0.689,0.493,p
0.827,0.570,p
0.450,0.726,n
0.836,0.184,n
0.444,0.838,n
0.833,0.966,n
0.301,0.328,n
0.386,0.114,p
0.200,0.249,n
0.757,0.463,n
0.558,0.205,p
0.858,0.838,n
0.345,0.127,p
0.303,0.303,n
0.782,0.744,n
0.821,0.829,n
0.619,0.668,n
0.327,0.140,p
0.749,0.183,p
0.642,0.305,p
0.949,0.633,p
0.420,0.234,p
0.555,0.732,n
0.714,0.698,n
0.251,0.626,p
0.664,0.283,p
0.843,0.698,p
0.284,0.335,p
0.415,0.409,n
0.079,0.985,n
0.342,0.050,p
0.467,0.991,n
0.179,0.488,n
0.708,0.592,n
0.356,0.838,p
0.788,0.338,p
0.381,0.355,p
0.581,0.746,n
0.925,0.378,p
0.819,0.687,p
0.712,0.394,p
0.076,0.518,n
0.201,0.286,n
0.865,0.157,p
0.457,0.539,n
0.507,0.397,n
0.999,0.415,p
0.780,0.266,p
0.521,0.869,n
0.291,0.736,n
0.974,0.012,p
0.378,0.304,p
0.018,0.516,n
0.756,0.996,n
0.868,0.498,p
0.435,0.699,n
0.415,0.337,p
0.150,0.774,n
0.996,0.814,p
0.825,0.435,p
0.338,0.377,n
0.794,0.633,p
0.482,0.511,n
0.111,0.125,n
0.940,0.216,p
0.047,0.866,n
0.647,0.409,p
0.895,0.775,p
0.400,0.939,n
0.038,0.532,n
0.229,0.620,p
0.835,0.423,p
0.988,0.454,p
0.412,0.615,n
0.959,0.568,p
0.874,0.905,n
0.453,0.662,p
0.745,0.332,p
0.074,0.346,n
0.042,0.249,n
0.504,0.352,p
0.539,0.897,n
0.941,0.728,p
0.390,0.084,p
0.445,0.538,n
0.504,0.277,p
0.515,0.845,n
0.363,0.919,n
0.570,0.844,n
0.268,0.196,p
0.907,0.637,p
0.674,0.303,p
0.150,0.957,n
0.118,0.654,n
0.456,0.038,p
0.724,0.472,p
0.386,0.309,p
0.783,0.504,p
0.617,0.570,p
0.271,0.381,n
0.377,0.101,p
0.598,0.581,n
0.746,0.605,p
0.131,0.859,n
0.533,0.704,n
0.965,0.083,n
0.720,0.345,p
0.560,0.216,p
0.222,0.450,n
0.649,0.498,p
0.629,0.453,p
0.768,0.646,p
0.741,0.222,p
0.946,0.020,p
0.896,0.687,p
0.843,0.852,n
0.210,0.819,n
0.407,0.878,n
0.109,0.748,n
0.241,0.581,n
0.215,0.728,n
0.612,0.845,n
0.916,0.566,p
0.356,0.285,p
0.723,0.061,p
0.233,0.202,p
0.790,0.864,n
0.080,0.692,p
0.447,0.936,p
0.720,0.646,p
0.967,0.970,n
0.531,0.106,p
0.245,0.403,n
0.921,0.572,p
0.375,0.140,p
0.293,0.535,n
0.273,0.066,p
0.247,0.329,n
0.894,0.634,p
0.939,0.165,p
0.348,0.690,n
0.789,0.617,p
0.131,0.439,p
0.377,0.222,p
0.170,0.786,p
0.211,0.681,n
0.800,0.208,p
0.615,0.611,n
0.361,0.218,p
0.675,0.374,p
0.624,0.326,p
0.935,0.456,p
0.656,0.037,p
0.940,0.083,p
0.235,0.313,n
0.036,0.327,n
0.027,0.558,n
0.753,0.788,n
0.480,0.621,n
0.456,0.128,p
0.777,0.303,p
0.994,0.375,p
0.582,0.530,n
0.760,0.268,p
0.385,0.442,n
0.140,0.205,n
0.328,0.802,n
0.659,0.369,p
0.102,0.874,n
0.246,0.940,n
0.682,0.081,p
0.910,0.126,p
0.830,0.653,p
0.494,0.670,n
0.399,0.598,n
0.315,0.812,n
0.245,0.338,n
0.523,0.191,p
0.896,0.101,p
0.701,0.564,n
0.585,0.284,p
0.892,0.811,n
0.239,0.390,n
0.675,0.654,n
0.549,0.381,p
0.464,0.260,p
0.267,0.739,n
0.861,0.158,n
0.970,0.152,n
0.006,0.857,n
0.987,0.232,n
0.472,0.689,n
0.118,0.505,n
0.134,0.023,p
0.248,0.224,p
0.787,0.467,n
0.700,0.095,p
0.257,0.451,n
0.339,0.932,n
0.800,0.885,n
0.079,0.957,p
0.108,0.595,n
0.691,0.742,n
0.765,0.252,p
0.982,0.261,p
0.204,0.248,n
0.844,0.577,p
0.053,0.512,p
0.258,0.442,n
0.995,0.529,p
0.592,0.485,p
0.227,0.979,n
0.348,0.792,n
0.071,0.500,n
0.280,0.954,n
0.588,0.451,p
0.437,0.360,p
0.488,0.861,n
0.603,0.604,n
0.230,0.824,n
0.276,0.884,n
0.191,0.930,n
0.430,0.276,p
0.443,0.905,n
0.537,0.727,n
0.803,0.086,p
0.597,0.736,n
0.994,0.499,n
0.308,0.388,p
0.475,0.654,n
0.043,0.595,n
0.936,0.146,n
0.728,0.108,p
0.399,0.419,n
0.930,0.423,n
0.155,0.983,n
0.985,0.617,p
0.293,0.262,p
0.746,0.113,p
0.890,0.146,p
0.839,0.044,p
0.353,0.559,n
0.411,0.564,n
0.904,0.003,p
0.509,0.388,p
0.193,0.138,p
0.733,0.038,p
0.194,0.494,p
0.910,0.718,p
0.861,0.263,p
0.689,0.485,p
0.311,0.036,n
0.325,0.510,n
0.962,0.840,n
0.936,0.094,p
0.607,0.940,n
0.329,0.927,n
0.395,0.721,n
0.032,0.886,n
0.500,0.679,p
0.382,0.658,n
0.719,0.736,n
0.238,0.809,n
0.595,0.987,p
0.280,0.228,n
0.147,0.830,n
0.534,0.276,n
0.599,0.539,p
0.686,0.869,n
0.691,0.415,n
0.200,0.818,n
0.477,0.135,p
0.136,0.129,p
0.769,0.671,p
0.270,0.963,n
0.682,0.684,n
0.621,0.832,n
0.624,0.458,p
0.915,0.015,p
0.933,0.230,p
0.205,0.821,n
0.288,0.289,n
0.014,0.704,n
0.094,0.415,n
0.484,0.589,n
0.896,0.647,p
0.257,0.417,n
0.701,0.043,p
0.395,0.190,p
0.101,0.333,n
0.230,0.716,n
0.929,0.328,p
0.776,0.536,p
0.933,0.631,p
0.756,0.068,p
0.976,0.249,p
0.967,0.011,p
0.690,0.175,p
0.835,0.353,p
0.777,0.038,p
0.914,0.485,p
0.973,0.970,n
0.355,0.512,n
0.960,0.382,p
0.089,0.758,n
0.554,0.936,n
0.751,0.032,n
0.319,0.029,p
0.789,0.820,n
0.821,0.834,n
0.058,0.148,n
0.720,0.811,n
0.993,0.718,p
0.739,0.349,p
0.261,0.784,p
0.834,0.315,p
0.558,0.122,p
0.257,0.220,p
0.737,0.849,n
0.712,0.709,n
0.982,0.476,p
0.904,0.670,p
0.029,0.409,n
0.692,0.324,n
0.203,0.961,n
0.569,0.849,p
0.106,0.151,n
0.524,0.611,n
0.688,0.903,n
0.196,0.175,p
0.657,0.914,n
0.922,0.111,n
0.715,0.113,p
0.977,0.049,p
0.574,0.201,p
0.709,0.618,p
0.809,0.941,n
0.281,0.217,p
0.985,0.217,p
0.252,0.088,p
0.051,0.677,n
0.169,0.509,n
0.865,0.636,p
0.341,0.846,n
0.483,0.242,p
0.584,0.242,p
0.004,0.321,n
0.042,0.232,n
0.998,0.911,n
0.314,0.736,n
0.624,0.183,n
0.568,0.838,n
0.331,0.290,p
0.179,0.829,n
0.391,0.292,p
0.746,0.913,n
0.966,0.359,n
0.385,0.114,p
0.956,0.038,p
0.203,0.938,n
0.356,0.975,p
0.500,0.558,p
0.103,0.250,n
0.612,0.267,p
0.954,0.415,p
0.286,0.048,p
0.831,0.296,p
0.960,0.266,p
0.435,0.524,n
0.927,0.378,p
0.002,0.203,n
0.777,0.209,p
0.763,0.081,p
0.181,0.592,n
0.483,0.924,n
0.026,0.789,n
0.941,0.789,p
0.278,0.234,p
0.764,0.676,p
0.411,0.298,p
0.068,0.720,n
0.648,0.668,n
0.397,0.914,p
0.942,0.577,p
0.066,0.031,p
0.033,0.878,n
0.181,0.741,n
0.019,0.198,n
0.260,0.135,p
0.886,0.191,p
0.634,0.703,n
0.171,0.070,p
0.409,0.238,p
0.202,0.834,n
0.824,0.880,n
0.922,0.953,p
0.168,0.997,n
0.730,0.387,p
0.807,0.210,p
0.394,0.420,n
0.931,0.772,p
0.039,0.257,n
0.408,0.042,p
0.488,0.880,n
0.232,0.616,p
0.269,0.046,p
0.095,0.681,n
0.406,0.410,n
0.908,0.083,p
0.904,0.210,p
0.205,0.568,n
0.310,0.347,n
0.575,0.417,p
0.009,0.736,p
0.233,0.472,n
0.428,0.376,p
0.649,0.926,n
0.901,0.848,n
0.900,0.233,p
0.285,0.048,p
0.381,0.411,n
0.079,0.247,n
0.219,0.552,p
0.776,0.987,p
0.170,0.411,n
0.993,0.233,n
0.930,0.128,p
0.339,0.484,n
0.733,0.240,p
0.627,0.419,n
0.565,0.133,p
0.560,0.579,n
0.849,0.907,n
0.983,0.495,p
0.281,0.844,n
0.885,0.474,p
0.604,0.780,n
0.693,0.291,p
0.360,0.206,p
0.788,0.292,p
0.422,0.428,n
0.537,0.827,n
0.413,0.692,p
0.229,0.133,p
0.015,0.198,n
0.738,0.751,n
0.780,0.452,p
0.993,0.337,p
0.400,0.003,n
0.062,0.156,n
0.126,0.434,n
0.817,0.434,p
0.308,0.407,n
0.386,0.363,p
0.355,0.234,p
0.870,0.963,n
0.983,0.363,n
0.175,0.871,n
0.803,0.961,n
0.364,0.940,n
0.621,0.372,p
0.127,0.213,n
0.768,0.724,n
0.567,0.301,p
0.105,0.016,p
0.213,0.054,p
0.516,0.982,n
0.959,0.012,p
0.345,0.078,p
0.538,0.788,n
0.959,0.420,p
0.984,0.426,p
0.737,0.706,n
0.625,0.646,n
0.263,0.152,p
0.520,0.528,n
0.032,0.670,p
0.162,0.847,p
0.741,0.284,p
0.218,0.220,n
0.119,0.905,p
0.576,0.622,n
0.377,0.158,p
0.821,0.711,p
0.815,0.890,n
0.823,0.024,p
0.957,0.262,p
0.815,0.675,p
0.067,0.168,n
0.678,0.284,p
0.691,0.397,p
0.912,0.569,p
0.564,0.462,n
0.199,0.179,p
0.954,0.365,p
0.487,0.871,n
0.194,0.956,p
0.358,0.529,n
0.351,0.358,n
0.023,0.033,n
0.610,0.146,p
0.898,0.389,p
0.384,0.448,p
0.539,0.087,p
0.747,0.295,p
0.435,0.430,n
0.320,0.887,n
0.645,0.172,p
0.544,0.015,p
0.254,0.424,n
0.302,0.353,n
0.329,0.611,n
0.848,0.225,p
0.448,0.050,p
0.425,0.401,p
0.438,0.355,p
0.496,0.610,n
0.360,0.816,n
0.970,0.054,p
0.419,0.611,n
0.975,0.479,p
0.942,0.747,p
0.997,0.187,p
0.991,0.914,p
0.918,0.999,n
0.112,0.923,n
0.702,0.581,p
0.589,0.372,n
0.712,0.721,n
0.475,0.454,p
0.235,0.096,p
0.331,0.692,p
0.916,0.775,p
0.373,0.338,p
0.199,0.990,n
0.359,0.517,n
0.260,0.758,n
0.496,0.906,n
0.108,0.033,p
0.747,0.490,p
0.820,0.697,n
0.602,0.650,n
0.830,0.704,n
0.375,0.827,n
0.587,0.408,n
0.744,0.532,p
0.846,0.433,p
0.186,0.073,n
0.004,0.842,n
0.716,0.857,n
0.536,0.228,p
0.145,0.496,n
0.558,0.409,p
0.715,0.725,n
0.960,0.826,n
0.340,0.230,p
0.586,0.700,n
0.681,0.471,p
0.332,0.273,p
0.536,0.866,n
0.352,0.923,n
0.665,0.627,n
0.425,0.390,p
0.746,0.277,p
0.482,0.942,n
0.685,0.066,p
0.122,0.490,n
0.763,0.181,n
0.509,0.708,n
0.262,0.388,p
0.225,0.663,n
0.110,0.285,n
0.375,0.486,n
0.871,0.555,p
0.280,0.085,p
0.096,0.806,n
0.088,0.008,p
0.606,0.228,p
0.229,0.357,n
0.134,0.048,n
0.395,0.360,p
0.430,0.493,n
0.390,0.648,n
0.592,0.193,p
0.208,0.329,n
0.645,0.445,n
0.880,0.132,p
0.658,0.564,p
0.118,0.062,p
0.977,0.118,p
0.305,0.526,p
0.669,0.431,p
0.680,0.611,p
0.325,0.875,n
0.335,0.315,p
0.982,0.574,p
0.522,0.724,n
0.653,0.274,p
0.521,0.824,p
0.443,0.471,n
0.415,0.605,n
0.354,0.919,n
0.539,0.244,p
0.379,0.838,n
0.788,0.801,n
0.559,0.712,n
0.944,0.116,n
0.722,0.352,p
0.885,0.526,p
0.491,0.841,n
0.780,0.133,p
0.824,0.504,p
0.194,0.977,n
0.613,0.394,p
0.204,0.154,p
0.636,0.742,n
0.900,0.771,p
0.793,0.326,p
0.756,0.436,p
0.216,0.849,n
0.576,0.858,n
0.672,0.431,n
0.741,0.282,n
0.550,0.894,n
0.916,0.202,p
0.731,0.227,p
0.534,0.867,n
0.872,0.287,p
0.626,0.273,p
0.840,0.394,p
0.526,0.278,n
0.307,0.768,n
0.466,0.374,p
0.659,0.512,p
0.406,0.299,p
0.676,0.567,n
0.884,0.334,p
0.181,0.175,n
0.826,0.115,p
0.602,0.954,n
0.567,0.057,p
0.685,0.006,p
0.323,0.939,n
0.658,0.292,p
0.165,0.178,n
0.049,0.116,n
0.185,0.242,n
0.435,0.252,p
0.955,0.503,p
0.379,0.340,p
0.680,0.782,n
0.430,0.897,n
0.164,0.283,n
0.974,0.303,p
0.387,0.612,n
0.854,0.530,p
0.058,0.757,p
0.645,0.858,n
0.488,0.581,n
0.974,0.334,p
0.651,0.625,n
0.745,0.488,p
0.313,0.600,n
0.847,0.273,p
0.597,0.697,n
0.212,0.141,n
0.281,0.735,p
0.719,0.394,p
0.240,0.722,n
0.301,0.248,p
0.037,0.758,n
0.274,0.210,p
0.561,0.700,n
0.905,0.699,p
0.727,0.812,n
0.860,0.106,p
0.077,0.431,n
0.401,0.080,p
0.465,0.345,p
0.077,0.008,p
0.388,0.121,p
0.641,0.179,p
0.223,0.648,n
0.888,0.027,p
0.437,0.022,p
0.580,0.503,p
0.415,0.129,p
0.915,0.862,n
0.034,0.950,n
0.059,0.985,n
0.779,0.490,n
0.743,0.405,p
0.305,0.963,n
0.987,0.290,p
0.941,0.857,n
0.420,0.522,n
0.328,0.125,p
0.072,0.284,n
0.544,0.367,p
0.958,0.889,n
0.872,0.517,p
0.001,0.147,n
0.473,0.223,p
0.998,0.270,p
0.934,0.788,p
0.622,0.376,p
0.206,0.134,p
0.882,0.029,p
0.616,0.019,p
0.974,0.623,p
0.757,0.478,p
0.198,0.660,n
0.182,0.131,p
0.131,0.043,p
0.038,0.141,n
0.103,0.564,n
0.622,0.979,n
0.641,0.393,p
0.458,0.745,n
0.186,0.812,n
0.464,0.510,p
0.567,0.052,p
0.997,0.723,p
0.532,0.979,p
0.249,0.495,n
0.911,0.797,n
0.212,0.512,n
0.475,0.818,n
0.681,0.933,n
0.310,0.120,p
0.750,0.670,p
0.579,0.590,p
0.988,0.007,p
0.968,0.761,p
0.157,0.209,n
0.504,0.133,n
0.169,0.765,n
0.747,0.610,p
0.249,0.919,n
0.821,0.623,p
0.920,0.715,p
0.460,0.663,n
0.157,0.629,n
0.843,0.544,n
0.320,0.214,p
0.457,0.378,p
0.420,0.843,n
0.023,0.496,n
0.618,0.060,p
0.967,0.210,p
0.670,0.434,p
0.316,0.793,n
0.382,0.117,p
0.121,0.470,n
0.142,0.545,n
0.208,0.581,n
0.108,0.791,n
0.146,0.763,n
0.749,0.869,n
0.752,0.338,n
0.573,0.686,n
0.256,0.690,n
0.271,0.029,p
0.905,0.120,p
0.127,0.171,n
0.667,0.732,n
0.326,0.389,n
0.371,0.451,n
0.951,0.157,p
0.011,0.579,n
0.820,0.507,p
0.211,0.873,p
0.594,0.898,n
0.084,0.665,n
0.823,0.346,p
0.203,0.096,p
0.884,0.412,p
0.109,0.351,n
0.936,0.239,p
0.796,0.594,p
0.747,0.790,n
0.554,0.681,n
0.183,0.524,n
0.585,0.055,p
0.458,0.462,n
0.752,0.950,n
0.960,0.750,n
0.548,0.295,p
0.991,0.805,n
0.610,0.918,n
0.742,0.033,p
0.937,0.283,p
0.879,0.753,p
0.271,0.577,p
0.827,0.551,p
0.017,0.607,n
0.724,0.944,n
0.596,0.023,p
0.726,0.066,p
0.581,0.298,n
0.558,0.243,p
0.271,0.112,p
0.315,0.489,n
0.392,0.091,p
0.278,0.196,n
0.479,0.628,n
0.923,0.137,p
0.731,0.536,p
0.503,0.261,p
0.570,0.182,p
0.185,0.191,n
0.021,0.114,n
0.958,0.860,n
0.375,0.424,n
0.220,0.290,n
0.562,0.667,n
0.919,0.054,p
0.722,0.371,p
0.132,0.948,n
0.562,0.078,p
0.297,0.053,p
0.539,0.987,n
0.864,0.746,p
0.684,0.994,n
0.712,0.570,p
0.793,0.743,n
0.527,0.022,p
0.828,0.265,n
0.307,0.732,n
0.933,0.457,p
0.963,0.114,p
0.803,0.749,n
0.079,0.741,n
0.366,0.498,n
0.762,0.078,p
0.425,0.456,n
0.660,0.460,n
0.368,0.638,n
0.357,0.752,n
0.034,0.307,n
0.703,0.795,n
0.937,0.632,p
0.101,0.441,n
0.231,0.001,p
0.473,0.879,n
0.090,0.961,n
0.484,0.220,p
0.724,0.524,p
0.471,0.184,n
0.809,0.381,p
0.732,0.699,n
0.583,0.189,p
0.520,0.500,n
0.897,0.437,p
0.471,0.902,p
0.362,0.631,n
0.992,0.051,p
0.852,0.799,n
0.706,0.639,p
0.706,0.163,n
0.014,0.552,n
0.991,0.191,p
0.319,0.644,p
0.723,0.969,n
0.962,0.575,p
0.794,0.492,p
0.635,0.606,n
0.814,0.154,p
0.691,0.907,n
0.431,0.469,n
0.719,0.720,n
0.946,0.864,n
0.498,0.988,n
0.774,0.764,n
0.764,0.586,p
0.134,0.931,n
0.118,0.487,n
0.091,0.346,n
0.761,0.623,p
0.827,0.953,p
0.178,0.904,n
0.635,0.344,p
0.352,0.712,n
0.789,0.168,p
0.601,0.676,n
0.173,0.375,n
0.536,0.180,p
0.520,0.185,p
0.821,0.100,p
0.440,0.727,n
0.289,0.091,p
0.195,0.981,n
0.428,0.419,n
0.975,0.713,p
0.724,0.817,n
0.478,0.298,p
0.518,0.845,n
0.034,0.567,n
0.905,0.292,p
0.736,0.033,p
0.831,0.534,p
0.695,0.972,n
0.427,0.204,p
0.664,0.256,p
0.908,0.001,p
0.253,0.422,n
0.370,0.137,p
0.017,0.403,n
0.802,0.421,p
0.155,0.075,p
0.907,0.881,n
0.501,0.071,p
0.254,0.658,n
0.696,0.200,p
0.937,0.077,p
0.065,0.253,n
0.382,0.024,p
0.403,0.852,n
0.832,0.797,n
0.002,0.081,n
0.886,0.497,p
0.308,0.085,p
0.072,0.131,n
0.731,0.190,p
0.416,0.736,n
0.045,0.399,n
0.336,0.216,p
0.092,0.739,n
0.923,0.248,p
0.491,0.998,n
0.367,0.138,p
0.017,0.328,n
0.917,0.769,n
0.834,0.441,p
0.496,0.338,n
0.876,0.638,p
0.174,0.875,n
0.620,0.773,p
0.474,0.800,n
0.481,0.271,p
0.469,0.734,n
0.783,0.714,n
0.833,0.613,p
0.880,0.259,p
0.718,0.872,n
0.308,0.516,p
0.323,0.978,n
0.167,0.873,n
0.792,0.546,p
0.529,0.162,p
0.514,0.604,p
0.507,0.589,n
0.873,0.576,p
0.539,0.178,p
0.565,0.958,p
0.401,0.735,p
0.759,0.888,n
0.030,0.732,n
0.465,0.556,p
0.941,0.376,p
0.418,0.856,n
0.544,0.776,n
0.647,0.602,p
0.718,0.705,n
0.852,0.638,p
0.444,0.417,n
0.021,0.439,p
0.600,0.274,p
0.593,0.510,p
0.156,0.727,p
0.221,0.446,n
0.547,0.194,p
0.163,0.058,p
0.314,0.538,n
0.447,0.399,p
0.729,0.420,p
0.354,0.420,n
0.704,0.297,p
0.078,0.592,n
0.799,0.534,p
0.050,0.599,n
0.162,0.872,n
0.920,0.449,p
0.178,0.487,n
0.994,0.259,p
0.762,0.460,p
0.068,0.778,n
0.252,0.294,n
0.493,0.661,p
0.366,0.189,p
0.558,0.040,p
0.112,0.631,n
0.522,0.424,p
0.616,0.080,p
0.054,0.653,n
0.621,0.892,n
0.426,0.160,n
0.625,0.817,n
0.869,0.347,p
0.024,0.775,n
0.388,0.522,n
0.949,0.396,n
0.738,0.892,n
0.239,0.375,n
0.270,0.417,n
0.452,0.612,n
0.174,0.033,p
0.562,0.723,p
0.359,0.884,n
0.553,0.262,p
0.456,0.646,n
0.726,0.833,n
0.441,0.053,p
0.327,0.630,n
0.929,0.214,p
0.400,0.276,p
0.969,0.664,p
0.454,0.431,n
0.960,0.100,p
0.027,0.055,n
0.360,0.226,p
0.518,0.515,n
0.810,0.498,p
0.062,0.848,n
0.820,0.059,p
0.832,0.335,p
0.348,0.612,p
0.740,0.595,p
0.415,0.466,n
0.860,0.731,p
0.866,0.833,n
0.093,0.968,n
0.407,0.052,p
0.290,0.270,p
0.076,0.456,n
0.320,0.702,n
0.342,0.232,p
0.797,0.100,n
0.702,0.873,n
0.649,0.463,p
0.130,0.381,n
0.248,0.815,p
0.713,0.990,n
0.345,0.825,n
0.503,0.776,n
0.600,0.320,p
0.524,0.195,p
0.973,0.588,p
0.716,0.834,n
0.429,0.677,n
0.838,0.956,n
0.117,0.703,n
0.724,0.320,p
0.066,0.958,n
0.195,0.391,n
0.473,0.001,p
0.760,0.819,n
0.994,0.674,p
0.920,0.978,n
0.086,0.908,n
0.052,0.819,n
0.262,0.096,p
0.919,0.309,p
0.386,0.458,n
0.956,0.311,p
0.015,0.682,n
0.510,0.429,p
0.616,0.833,n
0.283,0.851,n
0.280,0.250,p
0.374,0.400,n
0.834,0.045,p
0.837,0.319,p
0.442,0.907,p
0.505,0.227,p
0.719,0.013,p
0.724,0.273,p
0.555,0.651,n
0.817,0.625,p
0.456,0.136,n
0.579,0.235,p
0.159,0.960,p
0.530,0.240,p
0.387,0.884,n
0.454,0.107,p
0.195,0.963,n
0.992,0.184,p
0.522,0.420,p
0.456,0.075,p
0.641,0.684,n
0.628,0.879,n
0.337,0.583,n
0.374,0.903,p
0.992,0.701,n
0.511,0.954,p
0.817,0.094,n
0.824,0.694,p
0.730,0.980,n
0.900,0.199,p
0.165,0.002,n
0.374,0.862,n
0.114,0.900,n
0.381,0.008,p
0.391,0.432,n
0.096,0.012,p
0.652,0.855,n
0.620,0.566,p
0.658,0.114,p
0.697,0.441,n
0.088,0.557,p
0.181,0.670,p
0.687,0.306,p
0.944,0.544,p
0.941,0.149,n
0.946,0.559,p
0.413,0.931,n
0.466,0.535,n
0.939,0.061,p
0.912,0.060,p
0.077,0.255,n
0.755,0.813,n
0.484,0.907,n
0.156,0.989,n
0.778,0.141,p
0.801,0.669,p
0.733,0.751,n
0.490,0.560,n
0.600,0.293,p
0.399,0.741,n
0.655,0.575,p
0.656,0.169,p
0.387,0.320,p
0.905,0.384,n
0.853,0.894,p
0.746,0.929,n
0.941,0.473,p
0.355,0.216,p
0.897,0.429,p
0.785,0.459,p
0.884,0.672,p
0.062,0.421,n
0.093,0.083,p
0.051,0.571,n
0.670,0.863,n
0.161,0.761,n
0.977,0.842,n
0.351,0.504,n
0.856,0.637,p
0.410,0.135,p
0.187,0.838,n
0.693,0.410,p
0.922,0.438,p
0.852,0.407,p
0.933,0.075,p
0.733,0.439,p
0.373,0.597,n
0.411,0.911,n
0.737,0.869,n
0.831,0.413,p
0.871,0.590,p
0.428,0.627,n
0.807,0.811,n
0.247,0.404,n
0.026,0.775,n
0.403,0.433,n
0.780,0.800,n
0.303,0.551,n
0.238,0.345,n
0.975,0.538,p
0.370,0.917,n
0.961,0.410,p
0.851,0.164,p
0.385,0.199,p
0.090,0.022,p
0.891,0.195,p
0.318,0.379,n
0.990,0.336,p
0.680,0.840,p
0.356,0.862,n
0.642,0.033,p
0.798,0.932,n
0.478,0.555,n
0.952,0.429,n
0.941,0.082,p
0.153,0.411,n
0.247,0.676,p
0.148,0.070,p
0.937,0.514,p
0.205,0.050,p
0.392,0.115,p
0.837,0.540,p
0.360,0.943,n
0.201,0.593,n
0.509,0.629,n
0.459,0.587,n
0.525,0.865,n
0.030,0.483,n
0.283,0.537,n
0.631,0.279,p
0.934,0.761,p
0.180,0.971,n
0.551,0.617,n
0.563,0.090,p
0.874,0.207,n
0.509,0.460,p
0.822,0.323,p
0.429,0.532,n
0.750,0.480,p
0.860,0.089,p
0.913,0.940,n
0.909,0.993,n
0.846,0.624,p
0.970,0.705,p
0.078,0.776,n
0.968,0.740,p
0.597,0.516,p
0.323,0.026,p
0.657,0.938,n
0.685,0.553,p
0.706,0.118,p
0.884,0.503,p
0.833,0.314,n
0.988,0.950,n
0.351,0.657,n
0.101,0.049,p
0.906,0.021,p
0.304,0.826,n
0.364,0.796,n
0.917,0.122,p
0.271,0.687,n
0.992,0.677,p
0.724,0.871,p
0.513,0.004,p
0.503,0.325,n
0.740,0.479,p
0.994,0.361,p
0.459,0.515,n
0.507,0.698,n
0.365,0.030,p
0.557,0.585,p
0.668,0.173,p
0.169,0.341,n
0.426,0.231,p
0.240,0.603,n
0.908,0.226,p
0.616,0.150,p
0.943,0.862,n
0.419,0.267,p
0.386,0.371,p
0.662,0.124,p
0.919,0.809,n
0.314,0.204,p
0.288,0.163,p
0.244,0.010,p
0.788,0.004,p
0.510,0.750,n
0.244,0.542,n
0.183,0.732,p
0.953,0.856,n
0.623,0.844,n
0.152,0.448,n
0.603,0.107,p
0.515,0.048,p
0.626,0.167,p
0.899,0.126,p
0.246,0.098,p
0.092,0.541,n
0.129,0.570,n
0.877,0.385,p
0.001,0.836,n
0.693,0.410,p
0.648,0.341,p
0.500,0.095,p
0.086,0.769,n
0.241,0.531,n
0.255,0.110,p
0.099,0.207,n
0.877,0.378,p
0.545,0.748,n
0.137,0.798,p
0.740,0.341,p
0.589,0.496,n
0.504,0.096,p
0.953,0.050,n
0.572,0.423,p
0.918,0.114,p
0.720,0.424,p
0.500,0.399,p
0.946,0.334,p
0.465,0.042,p
0.785,0.680,p
0.573,0.741,n
0.052,0.908,p
0.701,0.933,n
0.423,0.493,n
0.889,0.204,p
0.850,0.419,n
0.551,0.108,p
0.948,0.351,p
0.679,0.258,p
0.835,0.390,p
0.935,0.611,p
0.410,0.216,p
0.952,0.271,p
0.587,0.882,n
0.659,0.197,p
0.076,0.984,n
0.944,0.468,p
0.072,0.093,n
0.216,0.503,n
0.991,0.402,p
0.923,0.567,p
0.257,0.029,p
0.198,0.145,p
0.633,0.153,p
0.998,0.970,n
0.324,0.569,n
0.050,0.950,n
0.364,0.887,n
0.507,0.023,p
0.254,0.886,n
0.553,0.593,n
0.501,0.750,n
0.337,0.223,p
0.342,0.743,n
0.894,0.879,p
0.454,0.147,p
0.207,0.096,p
0.120,0.231,n
0.923,0.912,n
0.983,0.342,p
0.646,0.494,n
0.010,0.249,p
0.595,0.271,p
0.784,0.382,p
0.774,0.284,p
0.508,0.801,n
0.149,0.604,n
0.321,0.510,n
0.004,0.822,n
0.077,0.303,n
0.785,0.280,p
0.111,0.777,n
0.857,0.696,p
0.264,0.667,n
0.735,0.036,p
0.769,0.033,p
0.215,0.446,n
0.271,0.432,p
0.789,0.087,p
0.479,0.940,n
0.458,0.559,n
0.344,0.137,p
0.528,0.883,n
0.626,0.773,n
0.964,0.639,p
0.148,0.728,n
0.418,0.414,n
0.376,0.024,p
0.762,0.166,p
0.103,0.308,n
0.283,0.471,n
0.725,0.523,p
0.154,0.133,p
0.466,0.246,p
0.671,0.526,p
0.557,0.373,p
0.013,0.054,n
0.433,0.964,n
0.430,0.100,p
0.958,0.078,p
0.195,0.026,n
0.614,0.725,n
0.706,0.624,p
0.298,0.809,n
