at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,label
1,0.14286,0.33333,0,0,1,1,0.9,0.83333,0.25,1,0,1,0.095238,0.78261,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,0
0.28571,0.28571,0.66667,0.6,0.6,0,1,0.8,0.83333,0,1,0,1,0,0.3587,0.66327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,1
0.85714,0.28571,0.66667,0.6,0.7,1,1,0.9,0,0.5,1,0,0.6,0.19048,0.80435,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,1
1,0.28571,0.66667,0.4,0.6,1,1,0.6,0,0.5,1,0,0.8,0.095238,0.38043,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45828,1
0.85714,0.28571,0.33333,0.4,0.6,0,1,0.6,0.66667,0.25,1,0,1,0.14286,0.6413,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,0
1,0.28571,0.66667,1,1,1,1,1,0.66667,0.75,1,0,0.6,0.14286,0.63043,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4583,1
0.28571,0.14286,0.33333,0.5,0.5,1,1,0.5,0.16667,0.25,0.83333,0,1,0.095238,0.56522,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4583,0
0.42857,0.14286,0.33333,0.5,0.7,0,1,0.7,0.5,0.25,0.83333,0,1,0.19048,0.63043,0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4583,0
0.57143,0,0.66667,0.9,0.5,1,1,0.9,0.66667,0.5,0,0,0.8,0.095238,0.59783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4583,1
0.28571,0.28571,1,0.5,0.3,1,1,0.8,1,0,0,0,0.6,0.047619,0.73913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4583,1
0.57143,0,0.66667,0.7,0.7,0,1,0.9,0.66667,0,1,0,1,0.095238,0.73913,0.020408,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45832,1
1,0.14286,0.66667,0.5,0.3,1,1,0.5,0.16667,0.25,1,0,1,0.14286,0.67391,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45832,1
0.85714,0,0.66667,0.9,1,1,1,0.8,0.66667,0.5,0.83333,0,0.6,0.19048,0.72826,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45832,1
0.85714,0.28571,0.66667,0.7,0.5,1,1,0.8,0.83333,0.5,1,0,0.8,0.047619,0.26087,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45832,1
0.42857,0.28571,0,0.5,0.5,1,1,0.8,0.66667,0.25,1,0,1,0.095238,0.69565,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45834,0
0.71429,0.14286,0.66667,0.6,0.5,1,1,0.8,0.83333,0.25,1,0,1,0.095238,0.83696,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45836,1
0.57143,0.14286,0.33333,0.5,0.7,0,1,0.5,0.33333,0,0,0,0.2,0.095238,0.55435,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45836,0
0.85714,0,0.66667,0.2,0.4,1,1,0.7,0.16667,0.25,1,0,0.8,0,0.44565,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45838,1
0.14286,0.28571,0.66667,0.4,0.8,0,1,0.8,0.5,0.25,0.66667,0,1,0.14286,0.63043,0.020408,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45838,1
0.42857,0.14286,0.33333,0.2,0.3,1,1,0.6,0.66667,0.5,0.16667,0,0.8,0.14286,0.51087,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.45838,0
0.85714,0,1,1,1,1,1,0.5,1,0.5,0.33333,0,0.6,0.19048,0.93478,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45838,1
0.42857,0,0.66667,0.2,0.6,1,1,1,0.83333,0,1,0,1,0.047619,0.78261,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4584,1
0.28571,0.28571,0,0.6,0.4,1,1,0.7,0.33333,0.25,0.83333,0,0.8,0.047619,0.54348,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4584,0
0.42857,0.42857,0.33333,0.5,0.5,1,1,0.7,0.66667,0.5,0,0,1,0.047619,0.45652,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45865,0
1,0.14286,0.66667,0.4,0.4,1,0,0.6,0.83333,0.5,1,0,1,0.047619,0.44565,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45865,1
0.85714,0.42857,0,0.8,0.5,1,0,1,0.16667,0.25,0.83333,0,1,0.047619,0.43478,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45865,0
0.14286,0,0.33333,0.3,0.4,0,1,0.4,0.5,0.5,0.16667,0,0.4,0.14286,0.75,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45867,0
0.71429,0.28571,0.33333,0.5,0.5,0,1,0.9,0.66667,0.5,0.66667,0,1,0.2381,0.63043,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45873,0
0.28571,0.14286,0,0.2,0.5,0,0,0.8,1,0.25,0.83333,0,1,0.095238,0.63043,0.020408,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45873,0
0.28571,1,0.66667,0.4,0.5,1,1,0.5,0.83333,0.25,1,0,0.4,0,0.70652,0.66327,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45875,1
0.28571,0,0.66667,0.9,0.9,1,1,0.5,0.66667,0.25,0.5,0,0.8,0.2381,0.67391,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45878,1
0.57143,0,0.66667,0.3,0.6,0,1,0.3,0.33333,0.25,1,0,1,0.095238,0.77174,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45878,1
0.57143,0,0.66667,0.7,0.8,1,1,0.9,0.66667,0,0.83333,0,1,0.19048,0.90217,0.020408,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4588,1
0.28571,0.14286,0,0,0.4,0,0,0.5,1,0,0,0,1,0.14286,0.58696,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4588,0
0.85714,0.14286,1,0.5,0.5,1,1,0.6,0.16667,0.25,0.16667,0,0.6,0.19048,0.68478,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45882,1
0.42857,0.28571,0.33333,0.1,0.1,1,1,0.7,0.33333,0.25,1,0,0.8,0.14286,0.57609,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45882,0
0.28571,0.85714,0.66667,0.8,0.9,1,1,0.6,1,0.25,0.83333,0,1,0.14286,0.95652,0.040816,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45884,1
0.28571,0.42857,0,0.7,0.7,0,1,0.9,1,0,0.5,0,1,0,0.63043,0.66327,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45884,0
0.42857,0.14286,0.66667,0.8,0.9,1,1,0.7,0.5,0,1,0,1,0.095238,0.56522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45884,1
0.14286,0.14286,1,0.5,0.7,1,1,0.9,0.83333,0.25,0.83333,0,0.2,0.047619,0.76087,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45884,1
0,0,0.33333,0.6,0.5,0,1,0.8,0.83333,0,1,0,1,0,0.82609,0.66327,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45884,0
0.28571,0.14286,0.33333,0.7,0.6,1,1,1,0.66667,0.25,0.5,0,0.8,0.14286,0.63043,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45884,0
0.71429,0.14286,0.66667,0.3,0.3,1,1,1,1,0,1,0,1,0.14286,0.69565,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45909,1
0.57143,0,0.33333,0.2,0.2,0,1,0.3,0.83333,0,0.33333,0,0.2,0,0.58696,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45911,0
0.57143,0,0.66667,0.6,0.5,1,1,1,1,0.5,0,0,0.6,0.14286,0.84783,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45913,1
0.57143,0,1,0.7,0.7,1,1,0.8,0.66667,0.25,0.83333,0,1,0.047619,0.72826,0.020408,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45919,1
0.28571,0.14286,0,0.3,0.3,1,1,1,0.5,0.5,0.83333,0,1,0.095238,0.51087,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45921,0
0.57143,0.28571,0.33333,0.3,0.3,1,0,0.7,0.83333,0.5,1,0,1,0.047619,0.56522,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45921,0
0.42857,0.28571,0.33333,0.2,0.3,1,1,0.9,1,0,0.83333,0,1,0.047619,0.55435,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45921,0
1,0.42857,0.33333,0.4,0.6,1,1,0.4,0.5,0.5,1,0,1,0.14286,0.5,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45921,0
1,0.14286,0.66667,0.4,0.5,1,1,0.7,0.33333,0.75,1,0,1,0,0.40217,0.66327,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.45921,1
0.71429,0.14286,0.33333,0.6,0.7,1,1,0.7,0.83333,0.25,0.83333,0,1,0.095238,0.55435,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45921,0
0.28571,0.14286,0.33333,0.7,1,1,1,1,0.83333,0,0.66667,0,1,0.047619,0.83696,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45921,0
0.71429,0.14286,0.66667,1,1,1,1,1,0.5,0,0.66667,0,1,0.14286,0.55435,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45923,1
1,0.14286,0.33333,0.4,0.6,1,1,1,0.66667,0.25,0.16667,0,1,0.047619,0.46739,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45923,0
1,0.28571,0.66667,0.5,0.5,1,1,0.9,0.5,0,1,0,0.4,0.14286,0.82609,0.030612,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45925,1
0.28571,0.14286,1,0.3,0.3,1,1,0.3,0.5,1,0,0,0.8,0.047619,0.52174,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45925,1
0.71429,0.28571,0,0,0.3,0,0,0.8,0.83333,0.5,1,0,1,0.047619,0.65217,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45927,0
0.28571,0.14286,0,0.1,1,0,1,0.2,1,0.25,1,0,1,0.047619,0.91304,0.040816,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45927,0
0.42857,0.14286,0.66667,0.7,0.8,1,1,0.8,0.83333,0.25,1,0,0.4,0.047619,0.81522,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45927,1
0,0,1,0.4,0.4,0,1,0.4,1,0.25,1,0,1,0.047619,0.94565,0.020408,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,1
0.14286,0.28571,0.66667,0.5,0.6,1,1,0.5,0.66667,1,1,0,1,0,0.38043,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45929,1
0.28571,0.14286,0.33333,0.6,0.7,0,1,0.9,0.5,0,0.66667,0,1,0.095238,0.76087,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,0
0.28571,0.14286,0.66667,1,1,1,1,1,1,0,0.66667,0,1,0.047619,0.82609,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,1
0.28571,0,0.66667,1,1,1,1,0.4,1,0.75,0.83333,0,0.8,0.14286,0.56522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,1
0.85714,0.14286,0.66667,0.4,0.4,1,1,0.8,0.16667,0.75,0.66667,0,1,0,0.32609,0.66327,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.45929,1
0.42857,0.28571,0,0.3,0.1,0,1,1,1,0,0.16667,0,1,0.14286,0.69565,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,0
0,0.14286,0.66667,0.5,0.2,1,1,0.5,0.66667,0.25,1,0,1,0.14286,0.67391,0.010204,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,1
0,0.42857,0.33333,0.3,0.5,0,1,0.8,0.83333,0,1,0,1,0.047619,0.56522,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45931,0
0.71429,0,0.66667,0.6,0.9,0,1,0.8,1,0.25,1,0,1,0.14286,0.91304,0.020408,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45932,1
0.57143,0.14286,0.66667,0.2,0.2,1,1,0.5,0.66667,0.25,0.83333,0,1,0.14286,0.58696,0,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45932,1
0.42857,0.14286,0.33333,0.3,0.3,1,1,0.9,0.66667,0.25,0.83333,0,1,0.19048,0.59783,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45932,0
0.14286,0.57143,0,0.8,0.8,1,0,1,0.83333,0,1,0,1,0.047619,0.48913,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45958,0
0.28571,0.14286,0.66667,0.4,0.4,1,1,1,0.83333,0.25,0,0,1,0.047619,0.41304,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45958,1
0.42857,0.42857,0.33333,0.7,0.6,1,1,0.8,0.66667,0.25,0.83333,0,1,0,0.26087,0.66327,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45959,0
0.57143,0,0.33333,0.5,0.4,0,1,0.9,1,0,0.33333,0,1,0.19048,0.73913,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45959,0
0.85714,0.42857,0.66667,0.7,0.7,0,1,0.3,0.33333,0.75,0.33333,0,1,0.047619,0.28261,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45959,1
0.28571,0,1,0.5,0.8,1,1,0.9,1,0,0.83333,0,0.4,0,0.77174,0.66327,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45961,1
0.28571,0.28571,0,0.5,0.5,0,0,0.5,1,0.5,0.66667,0,1,0,0.54348,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45965,0
0.85714,0.42857,1,0.2,0.4,1,1,0.9,0.5,0.75,0.83333,0,1,0.047619,0.71739,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45967,1
0.85714,0.57143,0,0.7,0.8,1,1,0.9,0.33333,0.5,1,0,1,0.047619,0.31522,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45967,0
0.71429,0.28571,0.66667,0.4,0.4,1,1,0.5,0.16667,0.25,0.83333,0,0.2,0,0.86957,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45967,1
1,0.14286,1,0.3,0.5,1,1,0.8,0.66667,0.25,1,0,0.2,0.095238,0.81522,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45969,1
0.28571,0.42857,0.33333,0.5,0.7,1,1,0.8,0.66667,0.25,0.33333,0,1,0.047619,0.48913,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45969,0
0.28571,0.14286,0.66667,1,1,1,1,0.8,0.66667,0.5,1,0,1,0.2381,0.91304,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45971,1
1,0,0.66667,0.6,0.5,1,1,0.8,1,0.5,1,0,0.6,0.047619,0.82609,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45971,1
1,0.42857,0.33333,0.3,0.3,1,1,0.5,0.33333,0.25,0.83333,0,1,0.095238,0.40217,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45973,0
0.42857,0,1,0.2,0.4,1,1,0.8,0.5,0,1,0,1,0.047619,0.82609,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45973,1
1,0,1,0.5,0,1,1,0.8,0.5,0.25,1,0,0.8,0.095238,0.76087,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45973,1
0.85714,0,1,0.5,0.3,0,1,1,1,0.25,1,0,0.8,0.095238,0.81522,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45973,1
0.14286,0.14286,0.33333,0.5,0.4,1,1,0.9,0.5,0.25,0.5,0,0.8,0.095238,0.80435,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45975,0
0.57143,0,0.66667,0.3,0.2,1,1,0.5,0.83333,0.25,0.83333,0,0.6,0.2381,0.91304,0.040816,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45975,1
1,0,0,0,0,1,1,0.5,0.16667,0.5,0.33333,0,0.6,0,0.77174,0.66327,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45975,0
0.42857,0,0.33333,0.4,0.5,1,1,0.9,0.66667,0,0,0,1,0.14286,0.76087,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45975,0
1,0.57143,0.33333,0,0.6,1,1,0.9,1,0.25,1,0,1,0.047619,0.31522,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45977,0
0.28571,0.14286,0.66667,0.7,0.8,1,1,0.5,0.33333,0.25,0.83333,0,1,0.14286,0.69565,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45977,1
0,0.14286,0.33333,0.9,0.9,0,1,1,0.66667,0,0.83333,0,1,0,0.61957,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45977,0
0.85714,0.57143,0.33333,0,0.1,0,1,1,1,0,0.83333,0,1,0.047619,0.52174,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45977,0
1,0.42857,0,1,1,1,1,1,1,0.25,0,0,0.8,0.095238,0.61957,0.020408,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45979,0
0.28571,0.14286,0.66667,0.3,0.3,1,1,0.5,1,0.5,0.5,0,0.6,0.19048,0.78261,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45981,1
0.85714,0.28571,0.66667,0.6,0.6,1,1,1,1,0,1,0,1,0.19048,0.6413,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46004,1
0.28571,0.28571,0,0.5,0.5,1,1,1,0.5,0,0.16667,0,1,0.095238,0.78261,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46004,0
0.57143,0.14286,0.66667,0.7,0.8,1,1,0.9,0.66667,0,0.5,0,0.6,0.14286,0.75,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46006,1
0,0.57143,0,0.5,0.5,0,0,0.4,1,0.25,1,0,1,0.095238,0.51087,0.010204,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46008,0
0.42857,0.14286,0.33333,0.3,0.3,1,0,0.7,0.5,0.5,0.83333,0,1,0.047619,0.6413,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4601,0
0.71429,0.28571,0.33333,0.4,0.3,1,1,1,1,0.25,0,0,0.8,0,0.26087,0.66327,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46012,0
0.28571,0.14286,1,0.4,0.3,1,1,0.7,0.5,0.5,0.83333,0,0.6,0.047619,0.54348,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46012,1
0.57143,0.28571,0,0.5,0.5,1,0,1,0,0.25,1,0,1,0.095238,0.30435,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46013,0
1,0,0,1,0.9,1,1,0.2,0.16667,0.5,0,0,0.4,0.19048,0.63043,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46013,0
0.85714,0.14286,0.66667,0.3,0.7,1,1,0.8,0.83333,0.25,1,0,0.2,0,0.69565,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46015,1
0.42857,0.28571,0.33333,0.7,0.7,1,1,0.9,0.33333,0,1,0,1,0.14286,0.8587,0.020408,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46017,0
0.14286,0.14286,0.66667,0.7,0.8,1,1,0.7,0.83333,0,1,0,1,0.14286,0.91304,0.020408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46017,1
1,0,0.66667,0.5,0.5,1,0,0.8,0.16667,0.25,1,0,1,0.14286,0.73913,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46021,1
1,0,0.33333,0.7,0.7,1,1,0.2,0.33333,0.25,0.16667,0,0.2,0.14286,0.75,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46023,0
1,0.14286,0.66667,0.7,0.7,1,1,0.7,0.5,0.25,0.83333,0,1,0.095238,0.68478,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46023,1
1,0.28571,0.33333,0,0.6,1,1,0.9,0.66667,0.5,1,0,1,0.047619,0.54348,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4605,0
1,0.14286,0.66667,0.5,0.5,1,1,0.5,1,0.75,0,0,1,0.14286,0.82609,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46052,1
1,0.85714,0,0.6,0.3,0,1,0.8,0,0.75,1,0,1,0.047619,0.48913,0.010204,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46052,0
0.28571,0.14286,0.66667,0.4,0.7,1,1,0.9,0.83333,0.25,0.83333,0,0.2,0.14286,0.83696,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4606,1
1,0.28571,0.33333,0.1,0.2,0,1,0.7,0.5,0.25,1,0,1,0.047619,0.78261,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4606,0
0.42857,0,1,0.4,0.4,1,0,1,1,0.5,0.5,0,1,0,0.76087,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46098,1
1,0.14286,1,0.4,0.3,1,1,0.4,0.66667,1,0.83333,0,1,0.047619,0.6413,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46143,1
0.28571,0.28571,0.66667,0.6,0.6,1,1,0.7,0.66667,0.25,0.83333,0,0.8,0.14286,0.72826,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46143,1
0.42857,0.42857,0.33333,0.8,0.7,1,1,0.7,0.5,0.75,0.83333,0,0.8,0,0.6087,0.66327,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46145,0
0.85714,0,0.33333,0.8,0.8,0,1,1,0.66667,0.25,0,0,1,0.047619,0.63043,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46145,0
0.14286,0.57143,0,0.1,0.8,0,0,0.9,1,0.5,0.16667,0,1,0.19048,0.46739,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46145,0
0.71429,0,0.33333,0.6,0.8,1,1,1,0.83333,0.25,0.83333,0,1,0,0.8913,0.66327,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4615,0
0.42857,0.14286,0.66667,0.5,0.5,1,1,1,0.66667,0,1,0,1,0.095238,0.73913,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4615,1
0.14286,0.14286,0.66667,0.4,0.5,1,1,0.9,1,0,1,0,0.8,0.14286,0.68478,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46152,1
0.42857,0.14286,0.33333,0.7,0.5,1,1,0.8,0.5,0.25,0.83333,0,1,0.14286,0.73913,0.010204,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46152,0
0.14286,0.14286,0.66667,0.5,0.5,1,1,0.7,1,0.25,1,0,1,0.047619,0.53261,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46152,1
0.57143,0.28571,0,0.7,0.8,1,1,0.7,0.33333,0.25,0.33333,0,1,0.2381,0.65217,0.040816,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46154,0
1,0.28571,0.66667,0.2,0.5,1,1,0.8,0.5,0.5,1,0,1,0.047619,0.45652,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46154,1
0.85714,0,0.66667,0.9,0.9,1,1,1,0.66667,0.25,0.83333,0,0.8,0.14286,0.63043,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46158,1
0.71429,0.14286,0.66667,0.5,0.5,1,1,0.6,1,0.5,0.83333,0,0.4,0.14286,0.82609,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46158,1
0.42857,0.28571,0.33333,0.5,0.7,0,1,0.7,0.83333,0.25,1,0,1,0.095238,0.6413,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46158,0
0.28571,0,1,0.5,0.3,1,1,0.5,0.33333,0.25,0.33333,0,0.8,0.14286,0.54348,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46158,1
0.57143,0.14286,0.66667,0.3,0.7,0,1,0.7,1,0.25,1,0,1,0,0.80435,0.66327,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46158,1
0.71429,0.14286,0,0.4,0.5,1,0,1,0.5,0.25,0.83333,0,1,0,0.6413,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46158,0
0.85714,0.42857,0.33333,0,0,1,0,0.6,0.5,0.5,0.5,0,1,0.19048,0.67391,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46158,0
0.85714,0.42857,0.33333,0.8,0.8,1,1,1,0.83333,0.25,1,0,0.8,0.047619,0.40217,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4616,0
0.85714,0.28571,0,0.3,0.3,0,1,0.8,0.66667,0.5,1,0,1,0.19048,0.63043,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4616,0
0.14286,0.14286,0.66667,0.7,0.7,0,1,1,1,0,0,0,1,0.095238,0.65217,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4616,1
0.85714,0,0.66667,0.7,0.7,1,1,0.8,0.83333,0.25,0.83333,0,0.4,0.19048,0.76087,0.040816,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4616,1
0.85714,0.14286,0.33333,0.3,0.5,1,1,0.8,0.33333,0.25,0.5,0,0.8,0.095238,0.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46162,0
1,0.14286,0.66667,0.5,1,1,1,1,1,0.25,0.66667,0,0.4,0.2381,0.95652,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46162,1
0.42857,0.14286,0.33333,0.3,0.5,1,1,0.9,0.83333,0.25,1,0,1,0.14286,0.77174,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46162,0
0.28571,0,0.33333,0.5,0.7,1,1,0.8,0.5,0.25,1,0,0.4,0.047619,0.81522,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46187,0
